Date,Sales,Year,Month,Day,DayOfWeek,Week,Quarter,DayOfYear,IsWeekend,Lag_1,Lag_7,Lag_30,RollingMean_7,RollingMean_30,RollingStd_7,ExpandingMean,Z_Score,Anomaly,Anomaly Type
2015-08-19,1439.106,2015,8,19,2,34,3,231,0,500.342,3955.629,265.521,1247.5821428571423,1626.5753333333332,1144.6992444128891,1191.5257351955306,-0.18658749732470517,False,Normal
2015-08-20,1838.722,2015,8,20,3,34,3,232,0,1439.106,3605.6850000000004,2022.356,995.1588571428566,1620.4542,606.1892994489746,1195.12127,-0.01345059883315731,False,Normal
2015-08-22,23.104,2015,8,22,5,34,3,234,1,1838.722,451.62,1960.012,933.9422857142852,1555.8906,686.5392288314875,1188.6460364640884,-0.8000819383326447,False,Normal
2015-08-23,565.224,2015,8,23,6,34,3,235,1,23.104,1545.73,351.216,793.8699999999995,1563.0242,639.3152491324568,1185.2206406593407,-0.565204017002573,False,Normal
2015-08-24,59.74,2015,8,24,0,35,3,236,0,565.224,337.5,292.594,754.1899999999996,1555.2623999999998,679.7052902839303,1179.0704732240438,-0.784209091867197,False,Normal
2015-08-25,1451.6499999999999,2015,8,25,1,35,3,237,0,59.74,853.092,9.51,839.6982857142851,1603.3337333333332,730.0094596824529,1180.5518836956521,-0.18115270678909612,False,Normal
2015-08-26,366.81,2015,8,26,2,35,3,238,0,1451.6499999999999,500.342,273.04,820.6222857142851,1606.4594,742.0013761257679,1176.1532789189189,-0.651168504353685,False,Normal
2015-08-27,2070.13,2015,8,27,3,35,3,239,0,366.81,1439.106,461.326,910.768571428571,1660.0862000000002,858.8033541369728,1180.9596053763441,0.08680880871341773,False,Normal
2015-08-29,832.3225,2015,8,29,5,35,3,241,1,2070.13,1838.722,2285.786,766.9972142857138,1611.6374166666667,755.6039532545803,1179.0952358288769,-0.44948140859413915,False,Normal
2015-08-30,121.24,2015,8,30,6,35,3,242,1,832.3225,23.104,1961.482,781.0166428571423,1550.2960166666667,740.2559759910902,1173.4683462765959,-0.7575637141615241,False,Normal
2015-08-31,92.52,2015,8,31,0,36,3,243,0,121.24,565.224,1348.344,713.4874999999995,1508.4352166666665,783.5191261771333,1167.7490428571427,-0.7700068889209863,False,Normal
2015-09-01,469.436,2015,9,1,1,36,3,244,0,92.52,59.74,2613.1839999999997,772.0154999999994,1436.97695,740.6764903249227,1164.0737110526316,-0.6067049509809633,False,Normal
2015-09-02,3254.15,2015,9,2,2,36,3,245,0,469.436,1451.6499999999999,8341.289999999999,1029.5154999999995,1267.4056166666667,1192.0958331457164,1175.0165188481676,0.5997951519828627,False,Normal
2015-09-03,22.08,2015,9,3,3,36,3,246,0,3254.15,366.81,5039.994,980.2683571428568,1100.1418166666667,1230.5368470572193,1169.0116411458332,-0.8005255947028985,False,Normal
2015-09-05,296.304,2015,9,5,5,36,3,248,1,22.08,2070.13,580.06,726.8646428571423,1090.6832833333333,1148.6107794612244,1164.489839896373,-0.6817158051750862,False,Normal
2015-09-06,100.36,2015,9,6,6,36,3,249,1,296.304,832.3225,193.152,622.2985714285709,1087.5902166666667,1170.519016006538,1159.0046345360824,-0.7666101448362307,False,Normal
2015-09-07,3523.875,2015,9,7,0,37,3,250,0,100.36,121.24,1367.84,1108.3892857142853,1159.45805,1567.0984548007402,1171.1321748717949,0.716655712985507,False,Normal
2015-09-08,14228.428,2015,9,8,1,37,3,251,0,3523.875,92.52,228.328,3127.8047142857135,1626.1280499999998,5120.090170899747,1237.751031122449,5.354490800065089,True,High Sales
2015-09-09,4043.5879999999997,2015,9,9,2,37,3,252,0,14228.428,469.436,886.28,3638.3978571428565,1731.37165,4987.296152082085,1251.9938583756345,0.9418256184090581,False,Normal
2015-09-10,1855.2279999999998,2015,9,10,3,37,3,253,0,4043.5879999999997,3254.15,477.994,3438.551857142857,1777.2794500000002,5033.077534490017,1255.0404954545454,-0.006299239411859203,False,Normal
2015-09-11,127.95,2015,9,11,4,37,3,254,0,1855.2279999999998,22.08,2743.154,3453.6761428571417,1690.1059833333334,5021.245202584525,1249.376724120603,-0.7546565518134742,False,Normal
2015-09-12,4904.66,2015,9,12,5,37,3,255,1,127.95,296.304,2408.7239999999997,4112.012714285714,1773.30385,4837.008826452998,1267.6531405,1.3148921008770127,False,Normal
2015-09-13,1275.408,2015,9,13,6,37,3,256,1,4904.66,100.36,262.89,4279.876714285713,1807.0544499999999,4692.825141829195,1267.6917218905473,-0.2575109939045954,False,Normal
2015-09-14,5023.716,2015,9,14,0,38,3,257,0,1275.408,3523.875,3955.629,4494.139714285714,1842.6573500000002,4686.790741532547,1286.2859014851485,1.366474086049803,False,Normal
2015-09-15,133.436,2015,9,15,1,38,3,258,0,5023.716,14228.428,3605.6850000000004,2480.5694285714276,1726.9157166666666,2147.640415095191,1280.6068379310345,-0.7522796974704934,False,Normal
2015-09-16,33.552,2015,9,16,2,38,3,259,0,133.436,4043.5879999999997,451.62,1907.7071428571421,1712.9801166666666,2195.519109749317,1274.493824019608,-0.7955552569298989,False,Normal
2015-09-17,820.523,2015,9,17,3,38,3,260,0,33.552,1855.2279999999998,1545.73,1759.8921428571425,1688.80655,2234.1327679182587,1272.279332195122,-0.4545936384191487,False,Normal
2015-09-19,9338.637,2015,9,19,5,38,3,262,1,820.523,127.95,337.5,3075.704571428571,1988.84445,3478.570045528083,1311.436408252427,3.2359488797919163,True,High Sales
2015-09-20,5335.968000000001,2015,9,20,6,38,3,263,1,9338.637,4904.66,853.092,3137.3199999999997,2138.27365,3519.9392738474385,1330.8785898550725,1.5017598174213769,False,Normal
2015-09-21,2679.652,2015,9,21,0,39,3,264,0,5335.968000000001,1275.408,500.342,3337.9262857142853,2210.9173166666665,3435.134118654011,1337.3630774038463,0.35088919749255876,False,Normal
2015-09-22,1240.266,2015,9,22,1,39,3,265,0,2679.652,5023.716,1439.106,2797.4334285714285,2204.2893166666668,3423.308402017934,1336.8984980861246,-0.27273655265797353,False,Normal
2015-09-23,10662.337000000001,2015,9,23,2,39,3,266,0,1240.266,133.436,1838.722,4301.562142857142,2498.4098166666668,4266.873290369712,1381.3053480952383,3.8094527248162944,True,High Sales
2015-09-24,211.96,2015,9,24,3,39,3,267,0,10662.337000000001,33.552,23.104,4327.049,2504.705016666667,4237.562862946575,1375.763427014218,-0.7182585326093509,False,Normal
2015-09-25,354.88880000000006,2015,9,25,4,39,3,268,0,211.96,820.523,565.224,4260.529828571429,2497.6938433333335,4304.900164718478,1370.9479806603774,-0.6563334616984796,False,Normal
2015-09-26,1326.79,2015,9,26,5,39,3,269,1,354.88880000000006,9338.637,59.74,3115.9802571428568,2539.9288433333336,3760.3788252468617,1370.740666197183,-0.23524932240422325,False,Normal
2015-09-27,773.4399999999999,2015,9,27,6,39,3,270,1,1326.79,5335.968000000001,1451.6499999999999,2464.190542857142,2517.3218433333336,3706.4815731487674,1367.949541588785,-0.4749927330291682,False,Normal
2015-09-28,490.29200000000003,2015,9,28,0,40,3,271,0,773.4399999999999,2679.652,366.81,2151.4248285714284,2521.43791,3776.9725307071676,1363.867413488372,-0.5976689185024346,False,Normal
2015-09-29,8109.07,2015,9,29,1,40,3,272,0,490.29200000000003,1240.266,2070.13,3132.6825428571424,2722.7359100000003,4349.643426978526,1395.0952032407408,2.703228926467832,False,Normal
2015-09-30,987.532,2015,9,30,2,40,3,273,0,8109.07,10662.337000000001,832.3225,1750.5675428571424,2727.9095600000005,2829.9195850211872,1393.217031797235,-0.3822356240248929,False,Normal
2015-10-01,4.71,2015,10,1,3,40,4,274,0,987.532,211.96,121.24,1720.9603999999997,2724.0252266666666,2849.7145604070615,1386.8477334862384,-0.8080512891865983,False,Normal
2015-10-02,598.144,2015,10,2,4,40,4,275,0,4.71,354.88880000000006,92.52,1755.7111428571425,2740.87936,2831.705911273704,1383.2463465753424,-0.5509411579119917,False,Normal
2015-10-03,862.683,2015,10,3,5,40,4,276,1,598.144,1326.79,469.436,1689.4101428571423,2753.9875933333333,2848.8039995347935,1380.8801495454547,-0.43632747380010534,False,Normal
2015-10-04,728.7479999999999,2015,10,4,6,40,4,277,1,862.683,773.4399999999999,3254.15,1683.0255714285709,2669.8075266666665,2851.247986333922,1377.9293253393664,-0.49435590734497203,False,Normal
2015-10-05,191.9,2015,10,5,0,41,4,278,0,728.7479999999999,490.29200000000003,22.08,1640.3981428571424,2675.4681933333336,2874.1901146563187,1372.586850900901,-0.7269496915813152,False,Normal
2015-10-06,494.71,2015,10,6,1,41,4,279,0,191.9,8109.07,296.304,552.632428571428,2682.0817266666663,354.03833883527625,1368.6501834080716,-0.5957547838893669,False,Normal
2015-10-07,237.35999999999999,2015,10,7,2,41,4,280,0,494.71,987.532,100.36,445.4649999999994,2686.6483933333334,311.4278768708559,1363.5997808035715,-0.707253774987821,False,Normal
2015-10-08,147.392,2015,10,8,3,41,4,281,0,237.35999999999999,4.71,3523.875,465.8481428571423,2574.0989600000003,280.95022414079915,1358.194412888889,-0.746233146393089,False,Normal
2015-10-09,249.35999999999999,2015,10,9,4,41,4,282,0,147.392,598.144,14228.428,416.0218571428567,2108.1300266666667,284.48329816604655,1353.2880659292036,-0.7020546768989092,False,Normal
2015-10-10,2049.386,2015,10,10,5,41,4,283,1,249.35999999999999,862.683,4043.5879999999997,585.5508571428566,2041.6566266666669,677.3448352893075,1356.3545766519824,0.07782130115038549,False,Normal
2015-10-11,1381.164,2015,10,11,6,41,4,284,1,2049.386,728.7479999999999,1855.2279999999998,678.7531428571423,2025.8544933333333,742.1213225484763,1356.4633899122807,-0.21169134244701576,False,Normal
2015-10-12,58.53,2015,10,12,0,42,4,285,0,1381.164,191.9,127.95,659.7002857142852,2023.5404933333334,758.2407301285399,1350.7955585152838,-0.784733334257829,False,Normal
2015-10-13,2212.182,2015,10,13,1,42,4,286,0,58.53,494.71,4904.66,905.0534285714281,1933.7912266666667,949.6634978416881,1354.5407169565217,0.14835399885725908,False,Normal
2015-10-14,4525.484,2015,10,14,2,42,4,287,0,2212.182,237.35999999999999,1275.408,1517.6425714285708,2042.1270933333333,1604.4734004832385,1368.2677441558442,1.150610999463578,False,Normal
2015-10-15,206.72400000000002,2015,10,15,3,42,4,288,0,4525.484,147.392,5023.716,1526.118571428571,1881.5606933333333,1596.1634905575659,1363.261090086207,-0.7205270724088129,False,Normal
2015-10-16,194.322,2015,10,16,4,42,4,289,0,206.72400000000002,249.35999999999999,133.436,1518.2559999999994,1883.5902266666667,1603.6190450186812,1358.2441841201717,-0.7259003402837031,False,Normal
2015-10-17,136.068,2015,10,17,5,42,4,290,1,194.322,2049.386,33.552,1244.9248571428564,1887.0074266666668,1660.0672398096115,1353.0212089743588,-0.7511393619563255,False,Normal
2015-10-18,3134.916,2015,10,18,6,42,4,291,1,136.068,1381.164,820.523,1495.4608571428566,1964.1538600000001,1809.6531366118488,1360.60374,0.548136046855087,False,Normal
2015-10-19,641.104,2015,10,19,0,43,4,292,0,3134.916,58.53,9338.637,1578.6857142857136,1674.2360933333334,1744.7892691433728,1357.5550122881357,-0.5323283867536874,False,Normal
2015-10-20,1501.104,2015,10,20,1,43,4,293,0,641.104,2212.182,5335.968000000001,1477.1031428571425,1546.4072933333334,1722.3146155178606,1358.1607042194094,-0.1597263570483424,False,Normal
2015-10-21,1356.602,2015,10,21,2,43,4,294,0,1501.104,4525.484,2679.652,1024.4057142857139,1502.3056266666667,1086.7041725133213,1358.1541550420168,-0.22233302971867,False,Normal
2015-10-22,223.808,2015,10,22,3,43,4,295,0,1356.602,206.72400000000002,1240.266,1026.8462857142852,1468.4236933333334,1084.5788253870082,1353.4079368200837,-0.7131252897628987,False,Normal
2015-10-24,56.49,2015,10,24,5,43,4,297,1,223.808,194.322,10662.337000000001,1007.1559999999994,1114.8954600000002,1103.3017156341646,1348.0041120833334,-0.785617180932944,False,Normal
2015-10-25,103.882,2015,10,25,6,43,4,298,1,56.49,136.068,211.96,1002.5579999999994,1111.29286,1107.5957203504465,1342.8417796680499,-0.765084209547135,False,Normal
2015-10-26,447.88,2015,10,26,0,44,4,299,0,103.882,3134.916,354.88880000000006,618.6957142857137,1114.3925666666664,590.1800489674266,1339.1435904958678,-0.6160442641813451,False,Normal
2015-10-27,22.32,2015,10,27,1,44,4,300,0,447.88,641.104,1326.79,530.2979999999994,1070.9102333333333,631.1811297453547,1333.7245633744856,-0.8004216127411203,False,Normal
2015-10-28,1510.5819999999999,2015,10,28,2,44,4,301,0,22.32,1501.104,773.4399999999999,531.6519999999995,1095.4816333333333,633.6162494086008,1334.4493889344262,-0.1556199360744503,False,Normal
2015-10-29,2813.8120000000004,2015,10,29,3,44,4,302,0,1510.5819999999999,1356.602,490.29200000000003,739.8248571428567,1172.9323,1051.441669251525,1340.4876036734693,0.40901511412659275,False,Normal
2015-10-31,5362.026,2015,10,31,5,44,4,304,1,2813.8120000000004,223.808,8109.07,1473.8559999999995,1081.3641666666667,1998.3341178931914,1356.8353207317073,1.5130496589214486,False,Normal
2015-11-01,4637.816,2015,11,1,6,44,4,305,1,5362.026,56.49,987.532,2128.3311428571424,1203.0403000000001,2197.09611365148,1370.118643319838,1.199279756673881,False,Normal
2015-11-02,2126.37,2015,11,2,0,45,4,306,0,4637.816,103.882,4.71,2417.2579999999994,1273.7622999999999,2011.6596137000818,1373.1680439516128,0.1111752484234509,False,Normal
2015-11-03,2784.163,2015,11,3,1,45,4,307,0,2126.37,447.88,598.144,2751.0127142857136,1346.6296,1814.6198185541607,1378.8346903614456,0.3961694425234138,False,Normal
2015-11-04,6693.7480000000005,2015,11,4,2,45,4,308,0,2784.163,22.32,862.683,3704.0738571428565,1540.9984333333332,1892.8897364166367,1400.0943436,2.0900291010182643,False,Normal
2015-11-05,1694.564,2015,11,5,3,45,4,309,0,6693.7480000000005,1510.5819999999999,728.7479999999999,3730.3569999999995,1573.1923,1858.3181033218275,1401.2675294820717,-0.07590823069160277,False,Normal
2015-11-07,1302.454,2015,11,7,5,45,4,311,1,1694.564,2813.8120000000004,191.9,3514.448714285714,1610.2107666666668,2059.4667822968654,1400.8754123015872,-0.24579309332853638,False,Normal
2015-11-08,333.576,2015,11,8,6,45,4,312,1,1302.454,5362.026,494.71,2796.0987142857143,1604.8396333333333,2181.0029384286036,1396.656837549407,-0.6655674065109263,False,Normal
2015-11-09,1574.094,2015,11,9,0,46,4,313,0,333.576,4637.816,237.35999999999999,2358.4241428571427,1649.3974333333333,2053.4971249276455,1397.3554090551181,-0.1281028429225364,False,Normal
2015-11-10,2002.556,2015,11,10,1,46,4,314,0,1574.094,2126.37,147.392,2340.736428571428,1711.2362333333335,2056.360282787021,1399.7287447058825,0.05753182085840725,False,Normal
2015-11-11,7836.978,2015,11,11,2,46,4,315,0,2002.556,2784.163,249.35999999999999,3062.567142857142,1964.1568333333335,2936.451171692078,1424.874249609375,2.58534284336715,False,Normal
2015-11-12,901.6492,2015,11,12,3,46,4,316,0,7836.978,6693.7480000000005,2049.386,2235.1244571428565,1925.8989399999998,2530.7421524748215,1422.8383544747082,-0.41944504913742575,False,Normal
2015-11-14,1034.73,2015,11,14,5,46,4,318,1,901.6492,1694.564,1381.164,2140.8624571428563,1914.35114,2566.270933549371,1421.3340585271317,-0.3617867047248547,False,Normal
2015-11-15,1780.822,2015,11,15,6,46,4,319,1,1034.73,1302.454,58.53,2209.2007428571424,1971.7608733333334,2546.5168553337244,1422.722042857143,-0.038536247112156745,False,Normal
2015-11-16,1355.9285,2015,11,16,0,47,4,320,0,1780.822,333.576,2212.182,2355.2511,1943.21909,2448.4443688341585,1422.4651446153846,-0.22262482909891024,False,Normal
2015-11-17,11544.274,2015,11,17,1,47,4,321,0,1355.9285,1574.094,4525.484,3779.5625285714277,2177.1787566666667,4195.167320592111,1461.2460214559387,4.191559139086343,True,High Sales
2015-11-18,3406.855,2015,11,18,2,47,4,322,0,11544.274,2002.556,206.72400000000002,3980.1766714285704,2283.84979,4129.08402969416,1468.6720099236643,0.6659558414551355,False,Normal
2015-11-19,7226.086,2015,11,19,3,47,4,323,0,3406.855,7836.978,194.322,3892.906385714285,2518.2419233333335,4039.4658827520802,1490.5633178707226,2.3206688908895248,False,Normal
2015-11-20,907.5600000000001,2015,11,20,4,47,4,324,0,7226.086,901.6492,136.068,3893.750785714285,2543.9583233333333,4038.736935562048,1488.354971969697,-0.4168841467220974,False,Normal
2015-11-21,1249.622,2015,11,21,5,47,4,325,1,907.5600000000001,1034.73,3134.916,3924.4496428571424,2481.11519,4014.1249866674175,1487.4540928301888,-0.2686829891813186,False,Normal
2015-11-22,1103.298,2015,11,22,6,47,4,326,1,1249.622,1780.822,641.104,3827.6604999999995,2496.5216566666663,4082.021080401948,1486.0098969924813,-0.33207905824481276,False,Normal
2015-11-23,1363.28,2015,11,23,0,48,4,327,0,1103.298,1355.9285,1501.104,3828.7107142857135,2491.9275233333333,4081.2800494734747,1485.5502344569288,-0.21943973163219063,False,Normal
2015-11-24,5572.864,2015,11,24,1,48,4,328,0,1363.28,11544.274,1356.602,2975.6521428571423,2632.4695899999997,2528.480190337424,1500.8014052238805,1.6043969458272804,False,Normal
2015-11-25,4415.695,2015,11,25,2,48,4,329,0,5572.864,3406.855,223.808,3119.7721428571426,2772.199156666667,2585.2680693747748,1511.6374408921934,1.1030440177899496,False,Normal
2015-11-26,1705.99,2015,11,26,3,48,4,330,0,4415.695,7226.086,56.49,2331.1869999999994,2827.1824899999997,1865.724466283173,1512.357265185185,-0.07095782279461062,False,Normal
2015-11-27,203.66,2015,11,27,4,48,4,331,0,1705.99,907.5600000000001,103.882,2230.6298571428565,2830.508423333333,1971.228121090531,1507.52812398524,-0.7218545754541815,False,Normal
2015-11-28,2280.83,2015,11,28,5,48,4,332,1,203.66,1249.622,447.88,2377.945285714285,2891.6067566666666,1923.6541885332547,1510.3711455882353,0.1780963059912272,False,Normal
2015-11-29,649.044,2015,11,29,6,48,4,333,1,2280.83,1103.298,22.32,2313.0518571428565,2912.4975566666667,1980.6383009707013,1507.2161010989012,-0.5288883168515243,False,Normal
2015-11-30,219.154,2015,11,30,0,49,4,334,0,649.044,1363.28,1510.5819999999999,2149.605285714285,2869.4499566666664,2114.7461100242904,1502.5151445255474,-0.7151416733050483,False,Normal
2015-12-01,5624.39,2015,12,1,1,49,4,335,0,219.154,5572.864,2813.8120000000004,2156.966142857142,2963.13589,2128.6911459608477,1517.5037803636365,1.6267210065047197,False,Normal
2015-12-02,1771.808,2015,12,2,2,49,4,336,0,5624.39,4415.695,5362.026,1779.2679999999996,2843.461956666667,1881.3051987227634,1518.4251724637681,-0.04244163629327761,False,Normal
2015-12-03,505.88,2015,12,3,3,49,4,337,0,1771.808,1705.99,4637.816,1607.8237142857138,2705.7307566666664,1942.775112906758,1514.7697747292418,-0.590915290084938,False,Normal
2015-12-04,129.98,2015,12,4,4,49,4,338,0,505.88,203.66,2126.37,1597.2979999999995,2639.184423333333,1951.8291254055248,1509.7885165467626,-0.7537770377201,False,Normal
2015-12-05,2963.642,2015,12,5,5,49,4,339,1,129.98,2280.83,2784.163,1694.842571428571,2645.1670566666667,2007.938284912059,1514.9994609318996,0.473930186348397,False,Normal
2015-12-06,1970.978,2015,12,6,6,49,4,340,1,2963.642,649.044,6693.7480000000005,1883.6902857142852,2487.74139,1954.644419694931,1516.6279557142857,0.043850394237435884,False,Normal
2015-12-07,548.4,2015,12,7,0,50,4,341,0,1970.978,219.154,1694.564,1930.725428571428,2449.5359233333334,1911.3974736077917,1513.1823046263344,-0.5724931525232273,False,Normal
2015-12-08,1095.12,2015,12,8,1,50,4,342,0,548.4,5624.39,1302.454,1283.6868571428568,2442.62479,1003.7519521195314,1511.6998141843972,-0.33562224359240617,False,Normal
2015-12-09,1522.652,2015,12,9,2,50,4,343,0,1095.12,1771.808,333.576,1248.0931428571423,2482.2606566666664,987.8496503536204,1511.7385144876325,-0.15039050991335312,False,Normal
